date,open,high,low,close,volumeUSD,marketCapUSD
2017-07-25,210.09,210.55,176.79,184.19,2.44647E7,3.35034404E8
2017-07-24,211.62,213.15,205.97,206.82,2.32799E7,3.74733788E8
2017-07-23,217.3,224.71,208.56,214.42,2.47457E7,3.86960629E8
2017-07-22,203.02,216.71,201.89,216.1,3.87171E7,3.88449194E8
2017-07-21,210.22,215.07,199.48,201.8,2.00767E7,3.6130504E8
2017-07-20,182.36,213.16,182.36,206.94,2.60334E7,3.69005375E8
2017-07-19,199.49,216.42,181.0,181.99,2.19398E7,3.23199174E8
2017-07-18,180.46,223.43,172.48,199.32,2.79047E7,3.52580486E8
2017-07-17,165.66,184.44,161.47,182.51,2.89663E7,3.21519882E8
2017-07-16,160.04,165.98,144.09,165.98,2.04816E7,2.91213268E8
2017-07-15,178.22,178.22,156.18,160.07,1.43273E7,2.79694073E8
2017-07-14,192.32,193.29,167.39,177.45,2.31034E7,3.08791205E8
2017-07-13,214.37,214.7,183.89,191.15,2.70236E7,3.31263488E8
2017-07-12,178.03,212.41,166.98,211.24,3.01525E7,3.64568252E8
2017-07-11,197.8,200.54,167.9,178.37,3.74348E7,3.06568374E8
2017-07-10,242.21,242.35,185.07,198.73,2.82002E7,3.40179198E8
2017-07-09,252.49,260.23,241.43,241.43,1.77129E7,4.1148312E8
2017-07-08,249.02,249.52,235.82,248.86,2.72245E7,4.19879571E8
2017-07-07,285.71,289.64,248.55,248.73,3.8104E7,4.19668669E8
2017-07-06,281.64,291.31,275.21,287.81,3.53967E7,4.46815045E8
2017-07-05,280.24,286.92,272.46,283.01,3.80794E7,4.39357106E8
2017-07-04,289.44,298.99,279.07,282.21,2.85094E7,4.38112046E8
2017-07-03,295.4,295.8,283.18,291.56,2.85467E7,4.52627395E8
2017-07-02,282.77,305.81,269.74,301.88,2.48168E7,4.68653272E8
2017-07-01,299.41,303.36,280.18,290.37,2.57182E7,4.50781539E8
2017-06-30,318.72,325.32,302.21,307.12,3.71576E7,4.7678342E8
2017-06-29,337.43,344.35,313.32,324.38,2.84945E7,5.03575494E8
2017-06-28,327.42,347.13,314.23,342.61,2.91218E7,5.31884306E8
2017-06-27,310.22,331.74,274.78,328.65,4.3883E7,5.10216848E8
2017-06-26,324.59,331.31,265.86,304.65,3.60834E7,4.72947331E8
2017-06-25,356.86,359.04,307.36,330.04,2.80358E7,5.1236543E8
2017-06-24,381.16,384.91,359.83,362.57,2.22529E7,5.6286953E8
2017-06-23,370.64,392.4,369.33,385.84,2.44191E7,5.98998001E8
2017-06-22,378.96,386.61,361.11,378.56,2.99711E7,5.87686896E8
